ID,longitude,latitude,heading,dates,status,absolute_greenery,relative_greenery,relative_tree
I13777,-87.64494716159805,41.79520545227736,27,2022-08,OK,106349,0.4644142255759926,0.3561849897502088
I13778,-87.67281021027868,41.75932841308517,161,2023-08,OK,21293,0.0929841569285053,0.000246754232784147
I13779,-87.60516140216126,41.81318090604979,53,2019-05,OK,30884,0.1348669845761498,0.1114712246602384
I13780,-87.775353183547,41.91359893687878,121,2021-08,OK,41183,0.17984156928505302,0.042090577784526614
I13781,-87.60662944926426,41.70466351245491,145,2019-07,OK,63586,0.2776729724536673,0.1858676258446587
I13782,-87.61086763990768,41.76775088542995,107,2022-08,OK,21872,0.09551258537267027,0.10342798572621668
I13783,-87.55279573684639,41.71183189681201,4,2019-06,OK,112414,0.490899404356408,0.2988241211753094
I13784,-87.62516216784562,41.83178011630925,143,2018-07,OK,6747,0.02946339674055442,0.03201636170374307
I13785,-87.65142825134498,41.70318323900855,342,2015-11,OK,74424,0.32500131006655136,0.3515061498747248
I13786,-87.55671102424598,41.74459218563196,166,2022-10,OK,27579,0.12043441806843788,0.04249867132336193
I13787,-87.69278578952215,41.93336247097528,19,2022-09,OK,85347,0.37270083320232666,0.391926391314251
I13788,-87.77932152929233,41.92381025320444,147,2019-08,OK,10326,0.045092490698527485,0.03201636170374307
I13789,-87.62363950796326,41.76188785491829,248,2022-09,OK,103181,0.45057992279341125,0.36617853617796675
I13790,-87.79549598511487,41.99912018497194,341,2019-09,OK,78853,0.34434225925343676,0.2888305747475514
I13791,-87.67890165851871,41.70640587951034,145,2023-05,OK,118215,0.5162317245716083,0.3375455546275909
I13792,-87.62682470659462,41.84049058190296,31,2021-06,OK,142601,0.6227226676448497,0.40199586212132715
I13794,-87.64281658249519,41.89296221446968,178,2014-10,OK,57410,0.25070306904924106,0.2723265127932579
I13795,-87.68357242045178,41.79751497463731,245,2021-08,OK,57036,0.24906985274851962,0.210623718776099
I13796,-87.59486642064716,41.80237647790962,222,2022-07,OK,128863,0.5627303533686178,0.5340995368612862
I13797,-87.71948657171608,41.70097437084105,27,2019-10,OK,64696,0.2825202186937763,0.23102839571786501
I13798,-87.54923189120815,41.74980133904492,128,2022-09,OK,62823,0.27434103652465547,0.07800755447574216
I13799,-87.73373082913582,41.99302075571495,133,2022-08,OK,108286,0.472872888609408,0.38213214638220333
I13800,-87.6677899647287,41.73205389275248,70,2019-10,OK,58906,0.25723593425212665,0.2344022853238175
I13801,-87.62444637263286,41.87981526953624,220,2021-08,OK,204,0.0008908452549389509,0.0009680358363070382
I13802,-87.63213952951743,41.89923723174654,225,2018-06,OK,51329,0.224148020052752,0.24152968643231343
I13803,-87.65329704785812,41.91810487071606,86,2021-08,OK,34261,0.14961396705619312,0.16257782248880115
I13804,-87.61902941887197,41.68536313294524,166,2022-07,OK,10424,0.04552044577197855,0.022611229215701162
I13805,-87.66523136263517,41.95616648553568,15,2021-11,OK,36699,0.1602604412304145,0.17119523954141674
I13806,-87.74742807862289,41.97259462890335,230,2022-08,OK,21422,0.09354748554559905,0.10165325335965378
I13807,-87.61261198514313,41.81759283005863,292,2019-05,OK,53611,0.23411325962025537,0.24757516513552502
I13808,-87.5675704931099,41.75800846476151,288,2022-09,OK,92938,0.40584988384076576,0.22057455774049048
I13809,-87.72623840774905,41.77145951210053,131,2022-08,OK,73247,0.319861482296634,0.1971661225419482
I13810,-87.7912631957134,41.98610939670797,2,2022-10,OK,137684,0.6012506768677182,0.54647995596386
I13811,-87.62954293073598,41.82052814082753,184,2019-07,OK,42746,0.18666701601774704,0.18994856123301193
I13812,-87.83742707263211,41.96124127937542,114,2019-07,OK,48715,0.21273297350172055,0.17467352516893175
I13813,-87.75213062537931,41.86579007071725,178,2021-11,OK,9720,0.04244615626473825,0.031076797509680357
I13814,-87.7226786775588,41.99385134208759,186,2022-08,OK,115390,0.5038952645461056,0.45802805405815805
I13815,-87.70361071690199,41.83798349650554,171,2019-08,OK,68491,0.29909256056874356,0.2996023460633209
I13816,-87.55849107004083,41.7541288038185,137,2022-09,OK,148773,0.6496751034952576,0.5362823627666844
I13817,-87.64980063190355,41.86095268317448,131,2021-08,OK,105929,0.4625801324040595,0.490851112292157
I13818,-87.66936811031641,41.88417635400352,50,2021-06,OK,57962,0.2531135915037817,0.259234302634576
I13819,-87.6728745369787,41.73921735481863,294,2023-06,OK,43237,0.18881115827350697,0.1359236200744059
I13820,-87.63439336997682,41.87540095960164,312,2022-08,OK,19767,0.08632028507048158,0.07367986485460482
I13821,-87.75210899523296,41.9926551317363,303,2019-08,OK,118050,0.5155111879683488,0.4935227013894161
I13822,-87.64285314615405,41.66043182874028,196,2018-07,OK,154563,0.6749593879369072,0.49801647559031204
I13823,-87.57565908686482,41.74248417380673,102,2022-08,OK,24878,0.10863945221750598,0.11792479690228533
I13824,-87.66812683199475,41.96889362916471,278,2019-06,OK,1779,0.007768694649688204,0.00844184192544226
I13825,-87.60628564836713,41.79746674128715,39,2022-07,OK,68542,0.2993152718824783,0.2925176524181915
I13826,-87.5544061396268,41.66159341291803,96,2018-08,OK,159359,0.6959029852049817,0.5991240224736163
I13827,-87.55233174270018,41.71407056481437,147,2011-08,OK,68283,0.2981842477597862,0.18765184875863639
I13828,-87.73341345708783,41.78948205145686,164,2022-09,OK,28775,0.1256572167199427,0.08178004707311518
I13829,-87.69930053004576,41.81002271145427,172,2011-06,OK,71899,0.31397491659242954,0.13005371649836764
I13830,-87.65430721084158,41.90569024231333,205,2019-08,OK,22343,0.09756938985833814,0.0946160124515982
I13831,-87.62162774471746,41.76269186441087,342,2022-09,OK,106317,0.4642744851438453,0.4218643231341584
I13832,-87.7847149842132,41.98250638822961,12,2022-10,OK,75024,0.327621443169313,0.12853048363829625
I13833,-87.70723208563642,41.91007087802888,111,2022-09,OK,1062,0.004637635591888068,0.0050394806772454635
I13834,-87.62529547442813,41.80195153681183,167,2019-10,OK,53606,0.23409142517773235,0.1438150102497912
I13835,-87.75731945894087,41.95860505679875,144,2022-10,OK,40017,0.17474977728868626,0.1862852099309088
I13836,-87.7483240862585,41.99731331578846,49,2019-09,OK,14422,0.06297926601338015,0.05838584769569509
I13837,-87.69069344502779,41.7692871422672,359,2019-08,OK,80678,0.35231183077433664,0.3250892111456989
I13838,-87.6223264112781,41.66855840042374,111,2023-05,OK,108649,0.4744580691365788,0.38224128767747323
I13839,-87.68492918571074,41.88572841320415,198,2019-08,OK,0,0.0,0.0
I13840,-87.61703123782189,41.69266744353377,289,2022-07,OK,128304,0.5602892626945449,0.4337180168552122
I13841,-87.68020033986494,41.92350736905394,203,2022-08,OK,22866,0.09985327254624535,0.10822071217067801
I13842,-87.56478863517934,41.76055361967992,196,2022-09,OK,34813,0.1520244895107338,0.03967048819375901
I13843,-87.72150859800972,41.9117668452192,185,2015-10,OK,67215,0.2935204108368705,0.30645926657049577
I13844,-87.70191849567887,41.91745020486198,69,2021-11,OK,29671,0.12956994882006673,0.1407970161718928
I13845,-87.69863582638966,41.91852167839014,199,2022-09,OK,69497,0.30348565040437386,0.3001955052767444
I13846,-87.64762124865618,41.78121304575576,255,2022-08,OK,101976,0.44531782214536497,0.40603409004631386
I13847,-87.75771401185725,41.97371947179668,304,2022-10,OK,27971,0.12214623836224213,0.09531356768658417
I13848,-87.65948066186048,41.87616331222154,162,2022-06,OK,10334,0.04512742580656431,0.049037658492141825
I13850,-87.66881666096495,41.88985379411059,116,2021-08,OK,78581,0.3431544655801848,0.3728883532002126
I13851,-87.52452670002467,41.70055108377642,176,2022-10,OK,71717,0.3131801428845919,0.23146970617265203
I13852,-87.73573110850604,41.84408808978042,279,2021-06,OK,38813,0.16949204352914463,0.1114712246602384
I13853,-87.64205383403747,41.76867567093051,128,2022-08,OK,191328,0.8355080438086255,0.6254602915496166
I13854,-87.6762185726533,41.92124750653121,284,2022-08,OK,9672,0.04223654561651732,0.04583934401336269
I13855,-87.74090581978638,41.94572151341826,270,2007-09,OK,71613,0.3127259864801132,0.3371611874572925
I13856,-87.72044694021871,41.80790682727044,281,2022-09,OK,32399,0.1414828206606229,0.13178574140156404
I13857,-87.63172204741477,41.79418218681543,11,2022-08,OK,2157,0.009419378504428024,0.010188102649760838
I13858,-87.66269240834554,41.96741122154923,155,2019-07,OK,93055,0.4063608097958043,0.4147986105838585
I13859,-87.69827294221527,41.7791188876272,197,2022-08,OK,8995,0.03928016209890129,0.04268373699795004
I13860,-87.63119024921201,41.81077181129937,323,2022-08,OK,19292,0.08424601303079529,0.06977924986713234
I13862,-87.68809987818966,42.01006194250448,46,2019-07,OK,128963,0.5631670422190781,0.4426628577936375
I13863,-87.68988857895243,41.98316198478758,71,2022-08,OK,15847,0.06920208213243899,0.07135942601169236
I13864,-87.55999869980374,41.72813017001044,178,2022-10,OK,149824,0.654264703313595,0.39629204312504746
I13865,-87.73417352336693,41.745287464199,256,2022-08,OK,46119,0.20139653094377194,0.11849422974717182
I13867,-87.71847236804749,41.7506946968821,176,2019-10,OK,61464,0.26840643504690037,0.2199624174322375
I13868,-87.59168939808674,41.77690418717644,88,2022-06,OK,45442,0.19844014742615593,0.21563472781110016
I13869,-87.77093247433615,41.92642047847433,22,2021-07,OK,150787,0.6584700169435274,0.5417346822564726
I13870,-87.74569670339801,41.95344789698657,60,2022-10,OK,8915,0.038930811018533074,0.03615898565029231
I13871,-87.6851283570705,41.8966974191016,260,2021-06,OK,95628,0.41759681391814707,0.4509623415078582
I13872,-87.63171150488805,41.83964339492382,220,2021-07,OK,5179,0.022616115565337387,0.024575772530559564
I13873,-87.61506551256622,41.71036467794654,299,2018-10,OK,52727,0.2302529301821866,0.1266276288816339
I13874,-87.76900064302563,41.98474956334459,193,2019-08,OK,12243,0.05346381596185086,0.002662098549844355
I13875,-87.66628452813285,41.86319889236249,112,2021-08,OK,25073,0.1094909954759035,0.1172557133095437
I13878,-87.78336720622639,41.90965847428633,322,2019-05,OK,51060,0.22297332704501388,0.2268335737605345
I13879,-87.61739921340839,41.70637797502584,229,2019-07,OK,83861,0.36621163688448705,0.204426391314251
I13881,-87.718767897942,41.8961298437027,143,2019-05,OK,100237,0.4377238030358609,0.38605174246450535
I13882,-87.81080139620221,41.952690974809,337,2022-10,OK,1643,0.007174797813062237,0.006913863791663503
I13883,-87.59677091572054,41.8057350777729,0,2022-06,OK,147069,0.6422339254834145,0.5019930149571027
I13885,-87.79418432056984,41.78001210348929,351,2019-09,OK,22424,0.09792310782721096,0.02973388505048971
I13886,-87.71048023065568,41.68861345067437,225,2015-10,OK,34381,0.15013799367674543,0.10192373396097487
I13887,-87.72499582550734,41.90026036260254,105,2022-09,OK,85277,0.3723951510070045,0.13457596234150787
I13888,-87.67282909450063,41.71744069576638,126,2019-10,OK,54254,0.23692116892871493,0.2155730392529041
I13889,-87.80631334351942,41.99546790306248,253,2022-10,OK,62656,0.2736117661443868,0.25847031356768657
I13890,-87.64845260621719,41.78105621813941,135,2022-08,OK,97355,0.4251384303655959,0.31664262394654924
I13891,-87.73211223851916,41.96380379487613,284,2022-08,OK,53397,0.2331787454802704,0.15489522435654088
I13892,-87.74180421009034,41.95535303563149,134,2022-08,OK,79504,0.3471851036699331,0.22485479462455393
I13893,-87.71873174599055,41.81050877208212,187,2019-10,OK,62327,0.2721750598263725,0.2020774808290942
I13894,-87.73408336195962,41.88688690556617,206,2022-08,OK,106826,0.46649723139268806,0.372575165135525
I13895,-87.66180253686532,41.74673026484815,90,2022-07,OK,122197,0.5336206745969362,0.4550100599802597
I13896,-87.75142095591406,41.87579541859971,128,2022-08,OK,91066,0.3976750685601495,0.3762385164376281
I13897,-87.57608281049733,41.7559595857449,270,2022-09,OK,115021,0.5022838826879072,0.4178925290410751
I13898,-87.6288458806359,41.90993199546042,50,2021-11,OK,49285,0.2152220999493441,0.23387081466859008
I13899,-87.7212475825076,41.90999410036574,9,2022-09,OK,0,0.0,0.0
I13900,-87.68581161050304,41.85812315318925,102,2021-06,OK,25817,0.11273996052332792,0.07265963100751652
I13902,-87.73754513072363,41.73869937204408,252,2022-08,OK,64903,0.2834241646142291,0.22288076076228078
I13903,-87.6958429873261,41.9129789229949,165,2022-09,OK,66775,0.29159897989484534,0.28894920659023615
I13904,-87.63248479276835,41.71497203346863,230,2023-09,OK,36480,0.15930409264790651,0.1343292081087237
I13905,-87.7152265986576,41.7715997353724,285,2022-08,OK,135934,0.5936086219846635,0.3699795004175841
I13906,-87.65911520769646,41.86649352846931,103,2017-07,OK,38206,0.16684134220685076,0.06724052843368006
I13908,-87.6506239708652,41.70684409785183,285,2023-05,OK,23035,0.1005912767035232,0.07996735251689317
I13909,-87.7177784815464,41.86373620799766,28,2022-08,OK,43218,0.18872818739191952,0.07585794548629565
I13910,-87.74037507076122,41.74175413886132,179,2022-08,OK,94754,0.4137801533651243,0.3132639890668894
I13911,-87.65306830730252,41.77114469655557,224,2022-08,OK,124630,0.5442453143286345,0.3560758484549389
I13912,-87.70265232307906,41.75848883605763,11,2023-08,OK,22555,0.0984951702213139,0.08261046997190798
I13913,-87.67976321255419,41.92939321070175,5,2019-07,OK,83652,0.3652989571870251,0.3227497912079569
I13914,-87.70319764840978,41.82534359652286,106,2022-11,OK,32267,0.14090639137801533,0.1026687419330347
I13915,-87.59691191650154,41.81371733285638,95,2021-08,OK,102724,0.4485842547468078,0.12453970845038342
I13916,-87.70522709134747,41.81542424211762,252,2022-08,OK,74949,0.32729392653146777,0.27147710879963555
I13917,-87.63739846820567,41.8939598116481,161,2021-06,OK,35459,0.15484549948470716,0.1682626603902513
I13918,-87.65531765251296,41.81512176553471,67,2021-08,OK,88779,0.38768799455012315,0.006069205071748539
I13919,-87.65376528876794,41.92987791865612,305,2018-07,OK,100694,0.43971947108246434,0.42031261863184266
I13920,-87.672919452761,41.70297831466863,161,2019-09,OK,132088,0.5768135687959615,0.5545659023612481
I13921,-87.59328208208751,41.6605762754848,354,2019-08,OK,157780,0.6890076682562141,0.7468823551742465
I13922,-87.69908006606424,41.98072897668243,206,2022-08,OK,84647,0.3696440112491048,0.305249221775112
I13923,-87.65247390767594,41.84010720757934,295,2019-07,OK,11537,0.05038079267760136,0.05474622276212892
I13924,-87.68959218429724,41.92865478984394,35,2022-09,OK,1994,0.008707575678177785,0.009462075772530559
I13925,-87.76886865806702,41.87461801039439,290,2016-09,OK,50748,0.22161085783157786,0.19812941310454787
I13926,-87.63064458860445,41.66522271949169,251,2022-07,OK,94074,0.41081066918199444,0.3102270138941614
I13927,-87.72664442830309,41.79317053918614,148,2023-08,OK,102685,0.4484139460951283,0.28928612102346063
I13928,-87.5345958271677,41.71380965849438,311,2022-10,OK,6062,0.02647207811490157,0.025187912838812544
I13929,-87.69935602183448,41.75186483180579,340,2023-08,OK,29386,0.12832538559625495,0.07467162705944878
I13930,-87.78246949082167,41.91322500717889,174,2019-05,OK,53410,0.23323551503083023,0.1696625161339306
I13931,-87.67491037366919,41.69408526911499,282,2022-07,OK,106808,0.4664186273996052,0.3207330498823172
I13932,-87.61795098292146,41.65245360585952,175,2022-07,OK,82378,0.3597355412321613,0.24639833725609292
I13933,-87.6342289911987,41.79085822585769,249,2022-06,OK,59133,0.2582272179426715,0.20497684306430794
I13934,-87.63692938170531,41.76713998286756,135,2022-05,OK,98375,0.42959265664029067,0.39724109786652495
I13935,-87.6772277011063,41.72133429805427,156,2019-10,OK,16308,0.07121521773306085,0.07703951863943512
I13937,-87.74123718732766,41.8713962185804,230,2022-08,OK,26583,0.11608499711785358,0.012200098701693113
I13938,-87.648533839491,41.90253354860383,258,2014-10,OK,24287,0.10605862111128579,0.1152484625313188
I13939,-87.61873346730366,41.84960411794134,72,2021-08,OK,80783,0.35277035406731994,0.3709048287905246
I13940,-87.72778349081321,41.83868442260876,325,2021-07,OK,104869,0.4579512305891806,0.36663408245387596
I13941,-87.72047752917732,41.90632371667199,48,2019-06,OK,94291,0.41175828398749326,0.40550736466479387
I13942,-87.5974591853309,41.82027302345301,315,2022-06,OK,78532,0.3429404880434593,0.25042707463366487
I13943,-87.56188118769465,41.76083659355384,295,2022-09,OK,26638,0.11632517598560674,0.06428422291397767
I13944,-87.73766721492936,41.81900317578146,84,2022-09,OK,18249,0.07969134832049468,0.028063548705489334
I13945,-87.79453045484566,41.94922235179457,240,2014-10,OK,77629,0.33899718772380305,0.26683148584010324
I13946,-87.68931165674728,41.80816487348062,331,2021-08,OK,66947,0.292350084717637,0.3116031432693038
I13947,-87.59234955619291,41.7431706649082,25,2022-09,OK,64400,0.2812276196964139,0.14413294358818618
I13948,-87.6849735630907,42.0126820816799,241,2019-07,OK,88360,0.3858582682666946,0.3014672386303242
I13949,-87.5542674219679,41.75572960850432,319,2022-09,OK,49193,0.21482034620692064,0.2098739655303318
I13950,-87.68448774124764,41.89957305285385,290,2022-09,OK,126484,0.552341525616168,0.5132915116543922
I13951,-87.67596745312221,41.79573179658716,44,2022-08,OK,119035,0.5198125731453824,0.39288019132943586
I13952,-87.72504677693307,41.95216672640399,331,2022-09,OK,90698,0.3960680535904557,0.3582966365499962
I13953,-87.73076439578189,41.73654473098227,336,2022-08,OK,48923,0.2136412863106779,0.06475400501100903
I13954,-87.71020359069713,41.97025954878418,349,2022-12,OK,29414,0.12844765847438383,0.08895490091868499
I13955,-87.70364327201305,41.7965758907189,334,2022-09,OK,3627,0.015838704606193996,0.016812504745273706
I13956,-87.77894810665144,41.92014057617904,315,2019-05,OK,96281,0.4204483921116526,0.34819394882696836
I13957,-87.66557208645976,41.80130544570724,276,2022-11,OK,10503,0.045865429963842165,0.049564383873661834
I13958,-87.73859391723954,41.9661567339495,67,2022-08,OK,168967,0.7378600499572044,0.5364009946093691
I13959,-87.60929191631628,41.73293258592008,356,2022-09,OK,151411,0.6611949553703995,0.493337635714828
I13961,-87.73366891771755,41.74934429720541,216,2023-06,OK,33913,0.14809428985659137,0.14474508389643914
I13962,-87.61379955434694,41.85073551546505,146,2022-08,OK,20074,0.08766091984139461,0.09525662440209551
I13963,-87.65895678812588,41.77771866993327,306,2022-08,OK,8979,0.039210291882827646,0.015388922633057476
I13964,-87.62371949462351,41.71712408492986,69,2022-07,OK,61460,0.268388967492882,0.11939583175157543
I13965,-87.6141995723036,41.88893273491984,155,2021-11,OK,0,0.0,0.0
I13966,-87.66165804869395,42.0045154751531,77,2019-07,OK,62694,0.27377770790756173,0.2841991876091413
I13967,-87.6536937846802,41.94906035068782,177,2021-11,OK,8373,0.03656395744903841,0.039732176751955055
I13968,-87.80028423872969,41.90971768515254,331,2016-08,OK,143743,0.627709654317106,0.4871213271581505
I13970,-87.7770156420876,41.77685271250954,236,2018-10,OK,28601,0.12489737812014183,0.02905056563662592
I13971,-87.66516070426165,41.87628598264426,41,2021-09,OK,44659,0.195020873727052,0.20356749677321387
I13972,-87.56284057822752,41.76293561826707,203,2022-09,OK,8451,0.036904574752397425,0.02745615367094374
I13973,-87.83420797840151,41.95103097725744,321,2022-10,OK,60372,0.26363779279987426,0.14186944802976237
I13974,-87.69449700036523,41.88291123891853,214,2021-07,OK,87013,0.37997606945099477,0.3628615898565029
I13975,-87.71658069063538,41.73585109582201,262,2022-08,OK,46476,0.2029555101399151,0.1343244628350163
I13976,-87.64133920689154,41.82898552389071,336,2022-11,OK,53228,0.23244074132299253,0.2473900994609369
I13977,-87.73452958403905,41.85243935483047,172,2021-07,OK,30878,0.1348407832451222,0.10656461164679978
I13978,-87.66238424763007,41.89479055870763,41,2018-08,OK,54411,0.23760677042393755,0.2581950876926581
I13979,-87.78595195052928,41.97199103625668,341,2018-05,OK,137066,0.5985519397718737,0.5873604889530029
I13980,-87.63892322957899,41.85737722953706,315,2021-08,OK,3823,0.016694614753096124,0.015123187305443778
I13981,-87.56704647089457,41.73117281998536,275,2022-10,OK,78413,0.3424208283114116,0.11409061574671626
I13982,-87.64944616552835,41.89551836537962,342,2021-08,OK,26017,0.11361333822424846,0.12345778604509908
I13983,-87.75204500598944,41.95998901904497,198,2022-08,OK,81602,0.3563468357525896,0.27723787108040393
I13984,-87.57920286416605,41.73121874162977,307,2011-07,OK,164142,0.7167898129224964,0.5783681952775036
I13985,-87.70449676397058,41.98869278288959,168,2022-08,OK,26392,0.11525092141347447,0.10872845645736846
I13986,-87.72467726507476,41.8888519890143,61,2019-05,OK,78184,0.34142081084385756,0.12242331637688862
I13987,-87.64184702094722,41.76033375542819,289,2022-08,OK,74680,0.3261192335237297,0.13491762204843977
I13988,-87.61984231543762,41.81870574262951,274,2021-06,OK,89404,0.39041729986549983,0.3647169918760914
I13989,-87.58120020834397,41.78016485311135,235,2019-05,OK,69174,0.3020751454173872,0.2023527067041227
I13990,-87.7645527328724,42.00140565529345,5,2018-09,OK,133477,0.5828791769288546,0.42532362766684384
I13991,-87.7295661210828,41.85342527803815,313,2019-09,OK,43887,0.1916496358014987,0.19795858325108193
I13992,-87.70576592017255,41.84266852590007,78,2019-08,OK,65996,0.28819717374975984,0.3033273859236201
I13993,-87.64091149433308,41.73587417045261,8,2021-09,OK,170402,0.7441265349613093,0.4102099309088148
I13994,-87.64691235457146,41.96349703328427,307,2019-07,OK,96451,0.4211907631574351,0.1266608457975856
I13995,-87.68191006837289,42.01004923066876,65,2019-07,OK,149548,0.6530594420863246,0.7009243793181991
I13996,-87.70415866217651,41.81289349147227,306,2022-09,OK,19727,0.08614560953029747,0.09361001442563208
I13997,-87.75518735682135,41.97236467179527,191,2022-08,OK,107700,0.4703138919457108,0.4751822185103637
I13998,-87.79151885515118,41.99732122539925,312,2021-09,OK,70104,0.3061363517266677,0.23150292308860376
I13999,-87.64120805518284,41.82995630212646,5,2022-11,OK,2826,0.012340826914007232,0.013410143497076912
I14000,-87.64242055418123,41.74012552807298,53,2022-09,OK,99778,0.4357194012122482,0.1925252448561233
I14001,-87.63535222184387,41.91725408245747,179,2021-11,OK,26761,0.11686230327167287,0.1180813909346291
I14002,-87.75748947607423,41.93503894846071,133,2019-05,OK,68776,0.30033712379255534,0.19912117530939186
I14003,-87.71725550418617,41.84501814482675,241,2021-06,OK,60509,0.2642360565250048,0.27155303317895374
I14004,-87.7855073610274,41.97265241961603,283,2013-08,OK,69956,0.30549005222798653,0.10373642851719687
I14005,-87.68294013206042,41.88473737494752,159,2021-06,OK,33454,0.14608988803297873,0.13606597828562753
I14006,-87.6507509555391,41.96732974113904,246,2015-09,OK,80734,0.3525563765305944,0.3123766228836079
I14007,-87.77814105284531,41.79183886371651,85,2019-09,OK,163968,0.7160299743226956,0.4527940171589097
I14008,-87.72847016080512,41.87614098825618,6,2022-08,OK,30274,0.13220318258834216,0.008527256852175234
I14009,-87.7799866267781,41.79279969435598,168,2022-08,OK,25644,0.11198448881203166,0.12168779895224356
I14010,-87.78145572119253,41.95115091579741,231,2014-07,OK,66964,0.2924243218222152,0.21007801229974946
I14011,-87.60342046513345,41.77638120952145,162,2022-06,OK,115491,0.5043363202850705,0.41930187533216917
I14012,-87.5733381881242,41.7427496044543,334,2022-10,OK,1872,0.008174815280616256,0.00775377723787108
I14013,-87.69013917044023,42.01027773958779,50,2022-11,OK,30805,0.1345220003842862,0.12199624174322375
I14014,-87.74468180882856,41.98981486552344,210,2019-08,OK,126965,0.5544419989868818,0.4637081466859008
I14015,-87.8226673188196,41.97775810547178,198,2022-10,OK,119880,0.5235025939317718,0.40770442639131427
I14016,-87.67316080850101,41.75070266846672,239,2018-08,OK,6331,0.027646771122639698,0.01469136739807152
I14017,-87.56074152244908,41.7117533007373,174,2018-07,OK,127125,0.5551407011476183,0.29340501860147294
I14018,-87.54033974340825,41.74288950428375,337,2022-10,OK,12857,0.05614508550367692,0.061009984055880345
I14019,-87.65107914191518,41.83515716280897,314,2021-08,OK,2182,0.009528550717043092,0.010354187229519399
I14020,-87.78640899358072,41.94933065968075,139,2019-06,OK,47944,0.20936610246467188,0.20247608382051477
I14021,-87.70714578000666,41.9720981888663,258,2021-10,OK,47248,0.20632674806546838,0.17687533216915952
I14022,-87.69130434255946,41.93214064629091,187,2022-09,OK,41113,0.1795358870897308,0.1950924379318199
I14023,-87.6966204516672,41.98312782905477,39,2022-08,OK,63930,0.27917518209925063,0.29879090425935767
I14024,-87.71872152422773,41.70648683576785,349,2019-10,OK,162303,0.7087591049625321,0.49573399893705866
I14025,-87.6290257922728,41.78572565906071,24,2022-06,OK,50406,0.22011738196300373,0.07254574443853921
I14026,-87.7278308321509,41.99370200963148,8,2022-08,OK,147265,0.6430898356303167,0.4669823855439982
I14027,-87.77496719196556,41.98611775222016,135,2019-08,OK,96372,0.42084577896557146,0.36447498291701463
I14028,-87.62467653696251,41.77405524224326,218,2022-05,OK,6691,0.02921885098429667,0.031750626376129375
I14029,-87.70508101177468,41.74610688823845,265,2022-08,OK,92886,0.40562280563852643,0.32851529876243263
I14030,-87.77808918533408,41.77683259439778,54,2018-10,OK,47659,0.2081215392408601,0.0817325943360413
I14031,-87.6477861814447,41.93785539941459,215,2021-11,OK,50167,0.21907369561040368,0.23803716498367625
I14032,-87.64197621336243,41.76592888982918,317,2022-08,OK,87330,0.3813603731069538,0.34793770404676944
I14033,-87.71852648353321,41.70626457531562,178,2019-10,OK,115334,0.5036507187898479,0.44485042897274313
I14034,-87.77561779080705,41.92131076737959,216,2021-08,OK,83356,0.3640063581896627,0.3873377116392073
I14035,-87.64149189049571,41.89506185467459,104,2019-08,OK,42955,0.187579695715209,0.20383323210082757
I14036,-87.72269806715138,41.78957892789958,17,2022-09,OK,39958,0.1744921308669147,0.05710936906840786
I14037,-87.63040052273203,41.86547739799978,224,2022-08,OK,2382,0.010401928417963632,0.011303241970996887
I14038,-87.58181129053445,41.80364777830921,58,2022-07,OK,62116,0.27125364635190136,0.21480905018601473
I14039,-87.62931648098892,41.75160463197463,236,2018-08,OK,8325,0.036354346800817484,0.03942373396097487
I14040,-87.6743972851947,41.92904586294306,263,2021-11,OK,19679,0.08593599888207654,0.09338224128767747
I14041,-87.6933454464034,41.86460806836652,66,2021-06,OK,171600,0.7493580673898234,0.814288968187685
I14042,-87.66949255982681,41.99541232428766,199,2018-07,OK,117278,0.5121399500427956,0.5475144256320704
I14043,-87.64274157305108,41.70171319794034,133,2023-06,OK,23173,0.10119390731715838,0.10925518183888847
I14044,-87.6215260620836,41.82146436052157,200,2022-06,OK,69198,0.30217995074149767,0.29339552805405816
I14045,-87.61419294303263,41.72391736783179,316,2022-08,OK,112014,0.4891526489545669,0.36420924758940093
I14046,-87.64899692493415,41.83802834929782,248,2021-06,OK,28745,0.12552621006480463,0.13640289271885203
I14047,-87.76914982010035,41.90390433996554,331,2019-06,OK,145638,0.6359849080333281,0.460329511806241
I14048,-87.66388409401185,41.94234568619253,52,2022-08,OK,7184,0.0313717270170658,0.034090046313871386
I14049,-87.71870807058053,41.87416057693956,71,2023-09,OK,55540,0.242536987545634,0.18661263381671855
I14050,-87.62689565027776,41.86406372876117,100,2019-07,OK,50238,0.21938374469423047,0.23839306051173031
I14051,-87.6916751036491,41.74010795906425,267,2019-10,OK,53692,0.23446697758912818,0.1823608685748994
I14052,-87.8425653314575,41.98422463698721,156,2022-05,OK,6338,0.027677339342171915,0.030075544757421607
I14053,-87.67064862987182,41.71759883437118,244,2019-10,OK,103650,0.4526279935020699,0.20636720826057248
I14054,-87.81267983673723,42.01704783360056,282,2019-07,OK,78170,0.3413596744047931,0.22930111608837597
I14055,-87.71143815866621,41.75970385665809,300,2022-08,OK,73124,0.3193243550105679,0.2693417356313112
I14056,-87.65860615586963,41.81343924160008,191,2019-06,OK,46160,0.20157557337246065,0.18568256017007062
I14057,-87.73802377405606,41.7469594083555,130,2019-09,OK,76601,0.33450802634107146,0.16034754384632904
I14058,-87.60713147078845,41.81859077705463,268,2019-05,OK,42834,0.18705130220615207,0.18427795915268394
